@bankofbaroda Also note that the same branch is refusing to dispense 10k saying they don't have cash. They are hard https://t.co/a1AyQWbKhw,displeasure
@bankofbaroda cont.... n they r giving no response to my calls very bad customer service It was my first time n I didn't expect this,displeasure
"RT @bankofbaroda: @FarhanNadaf All Bank of Baroda branches will be open today, Saturday and Sunday for our customers.",miscellaneous
@TheOfficialSBI @mdpnb @RBI @ICICIBank @HDFC_Bank @AxisBank @YESBANK @bankofbaroda if you need temp or perm employee pls contact me . Thanks,miscellaneous
@BankofBarodaCEO @bankofbaroda 09.30am Bank of baroda didn't open the gate. Plz ask them to open the gate immediate https://t.co/HmUoqYSt5A,displeasure
@bankofbaroda appoints Ratnesh Kumar as MD of BoB Capital Markets @EconomicTimes,miscellaneous
@bankofbaroda horrendous service.. never does ur ATM work.. absolutely disgusting.. I shud have not opted.. throw away ur Bob Mitra ..no use,displeasure
@bankofbaroda can you please disclose the marks secured in the PO exam instead of just publishing the list of students who went through?,miscellaneous
@bankofbaroda Very thank ful to bank of baroda indian oil nagar branch staff they are working putting all efforts t https://t.co/DCJS79JSX0,compliment
@bankofbaroda none of your atm works in khambhat,displeasure
Batao.. so much pressure for profit yet no cash in ATM.. @bankofbaroda https://t.co/ExgMFv2Kfh,displeasure
"Took 40 minutes to exchange 2000 rupees in BOB, Hayathnagar branch. @PMOIndia @RBI @WithCongress @BJP4India @bankofbaroda",miscellaneous
"@rjraunac @RajivranjanjJha @bankofbaroda @RBI @arunjaitley banks are already doing good job, but government is failing totally. @aajtak",compliment
@bankofbaroda How much fuel surcharge you do charge where @RBI  asked it to cap at 0.75%. You just charged 5.18% at Indian Oil station,miscellaneous
"RT @BeingReva: You can go to @bankofbaroda for exchange now near karol bagh, they just started.",miscellaneous
"Huge inconvenience at mavli(RJ), no cash in @banksyndicate @IndiaPostOffice @bankofbaroda frm morning itself @PMOIndia grt management..",displeasure
@bankofbaroda I asked him some query I had about my check and then he started souting on me and told me that he is not a manager n cant help,displeasure
"@bankofbaroda @PMOIndia @RBI 
Bank of baroda sidhi m.p  denied  note exchange of other banks.
Who is responsible for these type of acche din",displeasure
@bankofbaroda your worst service,displeasure
@bankofbaroda ur stock exhaust within no time. Ur branch manager is doing conspiracy and favour in Khetrajpur Sambalpur odisha @arunjaitley,displeasure
@bankofbaroda Counting on you guys! Thanks for the prompt response.,compliment
"RT @me_indian: .@ICICIBank @ICICIBank_Care @TheOfficialSBI @bankofbaroda @HDFC_Bank 
start max. ATM with only 100/- notes for now. replenis",miscellaneous
@SaraswatBank @SVC_Bank @bankofbaroda Banks working tomorrow?,miscellaneous
"@sajid70143 @bankofbaroda its a state of emergency , kindly forgive",miscellaneous
All the best to all the employees of bank. You have to face hectic schedule. @TheOfficialSBI @pnb @AxisBank @bankofbaroda @RBI #newnote ,compliment
@bankofbaroda thank you so much,compliment
"@bankofbaroda plz work 2 improve connectivity problems related to #mbanking/IMPS at this time of urgency.
@BankofBarodaCEO",miscellaneous
Now following our sponsor @bankofbaroda for the upcoming #JinjaFest10thDec event. Please follow back.,miscellaneous
"@bankofbaroda no proper plan.As per RBI,there is no shortage of cash then for what reason your one branch in kolkata not replacing money .",displeasure
"@bankofbaroda @srikanthgadgay bob is using bots to answer customers problems, this sucks #worseBanking @RBI @arunjaitley @FinMinIndia",displeasure
@narendramodi @PMOIndia @bankofbaroda  what will people do if atm is closed https://t.co/GwV3AfVMuj,displeasure
"@bankofbaroda   Hi, Can these now old currency notes be exchanged at your branch in Sydney,AUS.",miscellaneous
"@bankofbaroda @RBI bank opened at 10am and bank employees denied to work after 6pm, this won't help. Heavy inconvenience @arunjaitley",displeasure
"You can go to @bankofbaroda for exchange now near karol bagh, they just started.",compliment
@bankofbaroda  I was hoping that my trnx issue will get solve but unfortunately it haven't yet,displeasure
"@bankofbaroda @narendramodi when the country is queuing up to get cash, you choose to shut early with ""out of order https://t.co/EcpnW5NjUi",displeasure
"@bankofbaroda till 12 o clock nw see Ur ATMs status.of kanpur,patel Nagar ,Ramadevi n Harjinder nagar none of dem is workng @PMOIndia",displeasure
@bankofbaroda no atm open even after government order i  khambhat-388620 #gujarat,displeasure
RT @aschauhan26: @PMOIndia @RBI @FinMinIndia @bankofbaroda @OfficeOfRG @RashtrapatiBhvn @yadavakhilesh  hw much more patience..n hw much mo,displeasure
"@bankofbaroda  Mr.K.P. Singh,Chairman, BRKGB is running a equal bank of corruption and extorting money from customer. @narendramodi  Action?",miscellaneous
RT @harshalkar: I managed to deposit my 500&amp;1000currency in just 20mins at @bankofbaroda branch Opera house without any hassle stop questio,compliment
"Why collecting photocopied ID proofs, when they can verify form details with original id proof  @DasShaktikanta @bankofbaroda @RBI (2/2)",displeasure
Had a smooth experience in both money exchange &amp; withdrawal in @ICICIBank with helpful smiling staff. Horrible experience in  @bankofbaroda,compliment
@bankofbaroda make in a smooth system for people. Here i feel like i am in a riot. No security to handle people too https://t.co/parRytrBom,displeasure
@bankofbaroda Shocking attitude of Mulund East Branch not allowing withdrawal slip without passbook though offered online Bank statement.,displeasure
@bankofbaroda  i want swiping machine.,miscellaneous
@bankofbaroda fatuda code. Rude responses from staff. No 100Rs given on exchange!!,displeasure
@mdpnb @TheOfficialSBI @bankofbaroda Why does some of your ATMs have multiple air conditioners?,miscellaneous
"CEO Rajesh Lakhoni on #Thanjavur seizure: ""It is money of @bankofbaroda in 2000 notes. Seized due to some technical issues"" @the_hindu",displeasure
@bankofbaroda If your rural banks will give token number then pppl can do their other works despite being standing in ques from mrng to evng,displeasure
"RT @bankofbaroda: Experience seamless banking from #BankofBaroda, Indias International Bank.  #NRIServices. Visit: https://t.co/YQTRDjmIfL",compliment
@bankofbaroda @RBI @FinMinIndia @narendramodi do U want 2 see the picture of ATM &amp; CDM machine of sec-9 Rohini delhi.Still Not working.,displeasure
"@bankofbaroda budh vihar Alwar Rajasthan 301001 thou I saw line in the evening, they might have listened some nice words from customers!",compliment
"@RBI @bankofbaroda the branch of jhusi,Allahabad not withdrwn csh more thn 2000 from wndow plz tk apprpte action https://t.co/G2JDgw8SN4",displeasure
Banks should increase their working hours. Many banks following their routine hours only.@bankofbaroda  is one of them.  #PaisaPaisaNaRaha,displeasure
@bankofbaroda all the above ie 4,miscellaneous
"@bankofbaroda Address of ATM-
Viram Khand, Gomti Nagar, Lucknow. U.P.",miscellaneous
Took almost 2 hours in the queue and got only 2000 in exchange.. but finally recived all in 100 denominations.. @bankofbaroda @narendramodi,displeasure
"@bankofbaroda my wife contacted the branch and their excuse was they ""Forgot"" to dispatch. Funny na?",displeasure
"@bankofbaroda Just now I visited to ur Khetrajpur, Sambalpur, Odisha branch. BM is telling, we r giving to only acc holdr @RBI @arunjaitley",displeasure
@bankofbaroda and u do it again worst bank ATM shut bank shut in such a time Chakala branch useless BOB,displeasure
I request all banks to make different que for senior citizen for currency exchange @TheOfficialSBI @ICICIBank_Care @HDFC_Bank @bankofbaroda,miscellaneous
@bankofbaroda sir I want to know that today your all branches or not??,miscellaneous
"RT @bankofbaroda: @myasheen Our many ATMs are functioning now. For remaining ATMs, our Team is working on this issue &amp; the same will be res",compliment
Andheri(e) @bankofbaroda not a single Atm working. https://t.co/tkq4bUnqyh,displeasure
@narendramodi @RBI sir @bankofbaroda fort not changing notes. Denying sayin only if u have account we wil change after standin in que n hour,displeasure
"@bankofbaroda @FinMinIndia  A permanent out of order ATM at BHU,Varanasi (adjacent to Kendriya Vidyalay) https://t.co/UEzLxhL00a",displeasure
@bankofbaroda no one response from branch too much problem.please contact them and do something,displeasure
"RT @bankofbaroda: Bank of Baroda announces Financial Results for the quarter / half year ended 30th September, 2016. https://t.co/bBeV7AjKy",miscellaneous
@bankofbaroda @narendramodi they are not giving token stand full day no food and still uncertainty about ur turn,displeasure
"No cash in pocket,Pple geting violent ,bank employees wrking fr thr family ,relatives ,in line from lst 2 days @bankofbaroda @nainitalbank",displeasure
"@bankofbaroda Mulund East Branch, Mumbai.",miscellaneous
@bankofbaroda Got reply but again same thing which i write in my mail...what was the solution???,miscellaneous
@bankofbaroda sir I hv already done that,displeasure
#Bank r seeing huge #crowd #Kandivali #ThakurVillage #Mumbai @bankofbaroda #currencyban @monikahalan @timesofindia https://t.co/mz6yMtnoMt,miscellaneous
@bankofbaroda bank's most of the revenue comes from least number of foreign branches. what does domestic branches do?????????,displeasure
"today bank of Baroda
(alindra-387510,kheda,gujarat) is closed at 5 o'clock. what should i do? @bankofbaroda",miscellaneous
@bankofbaroda Waited 5 hours in que to deposit money but could not.  No token  number system due to which life of many has stopped in rural,displeasure
@bankofbaroda Called customer service.for 15 mins and no one replied.. Frustrated ..Wonder this is the reason people move to private Banks..,displeasure
"A small ATM room which is equipped with 3 ACs &amp; 4 tubelights is asking me not to print receipt to save environment
@bankofbaroda @CMOGuj",miscellaneous
RT @bankofbaroda: @iamniteshj We have been informed by the Branch that the gate was closed for 15-20 minutes due to some security reasons &lt;,miscellaneous
"@bankofbaroda already inform u, Bareilly main branch, 89C, Bareilly (UP). If anybody in out of station, how can deposit cash ? #rbi",displeasure
@bankofbaroda @Bankofbaroda full address of branch https://t.co/tcoMGSLKD2,miscellaneous
@bankofbaroda what about NRI,miscellaneous
@bankofbaroda ur atm is not openening from 9th,miscellaneous
@RBI @bankofbaroda !! The statements are contradicting. It was not allowed to withdraw on one branch if they had wi https://t.co/wZju9SGIwi,miscellaneous
@bankofbaroda sir if any nri customer keeping some money like 4-5 nots of 500 in out of country how can they will be change it,miscellaneous
"@bankofbaroda @finminindia BOB alwar, 301001 budh vihar not changing notes below 4k even with valid id. Look please asking for account.",displeasure
@bankofbaroda @narendramodi private banks give token so no big queues and uncertainty. They can go eat and come back.,compliment
"@ANI_news kudos to @Indiapnb 
Other banks like @TheOfficialSBI @bankofbaroda @AxisBank @HDFCBank_Cares @ICICIBank_Care should also wake up",displeasure
"RT @bankofbaroda: Thank you for participating. The correct answer is ""All of the above"". Kudos to all those who guessed it right.",miscellaneous
"RT @bankofbaroda: @zanbamn If you have registered your complaint, We request you to share us with the tracker id.",miscellaneous
"@bankofbaroda Can u ask them for separate line 4 deposit, exchange and withdraw. This will ease some pressure on us. Separate line is must.",miscellaneous
"RT @SohoRoadBID: Did you know? @bankofbaroda was ranked amongst the Best #Indian Brands 2016 in #Brand Equity. 

173 #SohoRoad https://t.co",compliment
"@mediacrooks @arunjaitley 
@Indiapnb installed Mobile ATM at AIIMS
what @TheOfficialSBI @bankofbaroda etc doing 
@RBI",miscellaneous
@chaitanya21688 @bankofbaroda who are u?,miscellaneous
@arunishas @suchetadalal @bankofbaroda  mam I got good service from SBI Dombivli east.,compliment
@bankofbaroda Am not able to register for net banking,displeasure
"I thanks @bankofbaroda #Kolhapur #Shahupuri Brach . Frm last 3 days they r working Superbly #HattssOff 
#Tea https://t.co/rqGojiuymB",compliment
@bankofbaroda make separate Q for deposit/exchange/withdrawl at all branches.very bad management by your staff at all the branches.,displeasure
@bankofbaroda He refused to give money to me with use check facility as my checkbook was empty and he is so rude with everyone there,displeasure
"@bankofbaroda appoints its new MD &amp; CEO Capital Markets
https://t.co/SzEAqeISKK
Subscribe Newsletter: https://t.co/hz6bZd94S9",miscellaneous
@BankofBarodaCEO @bankofbaroda Please look into the matter.... https://t.co/4xNjQc4NCR,miscellaneous
Thanks to entire banking staff for working on holidays and helping people @RBI @TheOfficialSBI @bankofbaroda @yesbank4 @AxisBank @ICICIBank,compliment
@bankofbaroda Top mgmt of Bank of Baroda fully support and promote corruption in bank.@PMOIndia  Customer where go for complaint ????????,displeasure
@bankofbaroda Horrible treatment at the Zaveri Bazaar Branch. Refuse to give a statement to a man standing there for 3 days.,displeasure
@bankofbaroda My debit card having log in issues.Telephoning says contact bank. Kalina br says only handling transactions not solving issues,displeasure
@bankofbaroda  4. All of the above,miscellaneous
@ICICIBank @TheOfficialSBI @bankofbaroda ATM closed in surat.,displeasure
"@bankofbaroda which language show in your ATM at Nagpur?
Can you not know Local language is must at every Bank &amp; AT https://t.co/7RBs3If8pZ",displeasure
".@bankofbaroda andheri br. at four bungalows refused to accept deposit of RS. 45,000 old notes from a customer and accepted only 30,000  1/2",displeasure
"@bankofbaroda pathetic experience at RamKatora branch in Varanasi. Mr. Upadhyay was rude to my mother, wife and me",displeasure
RT @sujeetmishra: @RBI @PMOIndia @bankofbaroda I was very anxious as he hd to handle it all alone @CMMadhyaPradesh,miscellaneous
@iSushilPandey @narendramodi @RBI @TheOfficialSBI @bankofbaroda BOB ISSUED DEMAND DRAFT RETURNED UNPAID...!! SHAME ON BOB...!!,displeasure
"@bankofbaroda it is at Street 8 Kailash nagar, Gandhi nagar, Delhi -110031, please resolve the issue.",miscellaneous
"@bankofbaroda this is totally wrong . Your atms are not working. Patel nagar, ptna atm is closed. Dont misguide. https://t.co/1569H69s29",displeasure
"@bankofbaroda Can I deposit in India, when I visit in January 2017, providing proof of my NRI status? @RBI",miscellaneous
@bankofbaroda trusting your very soon would be more as in tomorrow morning. Thank you.,miscellaneous
@bankofbaroda this is not the only complaint. Many of your branches are doing this.,miscellaneous
"@bankofbaroda pathetic experience at RamKatora branch in Varanasi. Mr. Upadhyay was rude to my mother, wife and me",displeasure
RT @sujeetmishra: @RBI @PMOIndia @bankofbaroda I was very anxious as he hd to handle it all alone @CMMadhyaPradesh,miscellaneous
@iSushilPandey @narendramodi @RBI @TheOfficialSBI @bankofbaroda BOB ISSUED DEMAND DRAFT RETURNED UNPAID...!! SHAME ON BOB...!!,displeasure
"@bankofbaroda it is at Street 8 Kailash nagar, Gandhi nagar, Delhi -110031, please resolve the issue.",miscellaneous
"@bankofbaroda this is totally wrong . Your atms are not working. Patel nagar, ptna atm is closed. Dont misguide. https://t.co/1569H69s29",displeasure
"@bankofbaroda Can I deposit in India, when I visit in January 2017, providing proof of my NRI status? @RBI",miscellaneous
@bankofbaroda trusting your very soon would be more as in tomorrow morning. Thank you.,miscellaneous
@bankofbaroda this is not the only complaint. Many of your branches are doing this.,miscellaneous
@bankofbaroda  your bank atm is closed and its the only one near by me .. please help .. i need cash,miscellaneous
"@bankofbaroda Bhanvad Branch Manager himself helping que management to form fill up, very Enthusiasm, happy customer #ThankYou #OldCurrency",compliment
@bankofbaroda Rudest behavior by bank manager! You guys have no manners to talk to people! Not acceptable YOU GUYS SUCK!!,displeasure
"RT @Ind_Consumer: 2/2 @bankofbaroda as per rules, there is no amount limit for depositing old notes. please clarify how the branch acted in",miscellaneous
"@bankofbaroda Sir,  apprd for BMSB (16-17) .Got a call for GD/PI 8th nov W.B .Genuine candidate denied as a Fake fo https://t.co/mcyYkdJSfS",displeasure
"@bankofbaroda Mr.KP Singh,Chairman is main face of corruption in Indian banking sector.to  remov from post. It's good for bank and costomer.",compliment
"@bankofbaroda @PMOIndia @RBI  Chairman,BRKGBank,Rajasthan is most corrupt officer in Indian Banking system.@CVCIndia",displeasure
@arjunrammeghwal @RBI @bankofbaroda no exchange in Bob sadulganj bikaner atm not working please arrange more counte https://t.co/FjkAjsY3k3,displeasure
"RT @bankofbaroda: @karannegi018 We request you to share the branch address with us, so that remedial action can be taken.",miscellaneous
"Query
@RBI As I understand, cash deposit machines @ various banks e-lobbies should also accept old 5001000. No queue hassles
@bankofbaroda",miscellaneous
"@bankofbaroda This ATM is closed even today also.
Gaurd said come day after Tomorrow
It is violation of Govt Notifi https://t.co/uhufsWrpwb",displeasure
"@bankofbaroda, khadakpada, kalyan.
Money had exchanged without form when asked then replied he is his son...
&gt;4000
white or Black ?",displeasure
@bankofbaroda @RBI bob chunabhatti br closed with shortage of csh bt nt even allwing deposit of cash.As per news banks ll remain open till 8,displeasure
@TheOfficialSBI @bankofbaroda   your ATM close today at 34 Bn Pac bhuulanpue varansi time 12:36pm https://t.co/0qr7spuePw,miscellaneous
@bankofbaroda is it necessary to deposit 500rs notes in the same branch where I have my account ??,miscellaneous
@PMOIndia @bankofbaroda @BankofBarodaCEO @narendramodi_in @narendramodi  @RBI my account is in icici gurgaon however I am working in Jaipur,miscellaneous
"@bankofbaroda @YouTube 
You people don't have time to se somebody request.worst customer service experience but I know you people ignore",displeasure
@bankofbaroda in #kanpur ?? Sorry to tell you non of them.. key points #ramadevi #harjinder nagar #krishna nagar #patelnagar #shivkatra,displeasure
@bankofbaroda I did online pymnt thrgh Bob net bnk but don't knw wat reson the amnt was deducted but ordr couldn't plce even I recvd txn id,miscellaneous
RT @bankofbaroda: @rupesh0210 Thank you for making our day with your kind words! Thank you for recognizing our efforts!,compliment
"@DasShaktikanta @adhia03 but sir, what proof required in case of foreigners ? @bankofbaroda @Indiapnb @RajivBLall",miscellaneous
No security system seen to control the people @bankofbaroda @RBI https://t.co/3OLXdNCkte,displeasure
"BankOfBaroda, Hayatnagar branch Harassing fr exchanging amounts less than 4k rupees.  @PMOIndia @RBI @bankofbaroda @WithCongress @BJP4India",displeasure
@bankofbaroda numbers continually busy,miscellaneous
@BankofBarodaCEO I have work exp and @bankofbaroda don't find ppl like me gud enough coz my MBA is from #ignou so c https://t.co/4R57D8sTx3,miscellaneous
@bankofbaroda Good service Cdm available at 10pm for deposit. Here long queue now https://t.co/0IZyMdWx1X,displeasure
@ICICIBank @Bankofindia_BOI @TheOfficialSBI @HDFC_Bank @AxisBank @bankofbaroda and all other banks across India. Th https://t.co/L7uf4tXrOG,miscellaneous
"I took d pledge... Have you?
@CVCIndia @narendramodi @bankofbaroda https://t.co/lwVNLMgMzS",compliment
@bankofbaroda We are thankful to all bank employees. Who are giving their days and night to help common people.,compliment
@PMOIndia @bankofbaroda @BankofBarodaCEO @narendramodi_in @narendramodi @RBI sir BOB Durgapura-Jaipur branch refusing to exchange money.,displeasure
@bankofbaroda they started accepting even those who wanna deposit and withdraw as huge public requsted them! Thank u!,compliment
Why did Gandhiji's position on the notes for changed @RBI @TheOfficialSBI @AxisBank @ICICIBank @HDFC_Bank @RelianceMobile @bankofbaroda @,miscellaneous
@bankofbaroda @PMOIndia  Bank of Baroda don't want to follow the RBI guidelines on KYC.open false account.@RBI @CVCIndia   enquiry ?????,displeasure
@bankofbaroda utter waste of my time to mail to you too,displeasure
@sudhirchaudhary @arunjaitley @ICICIBank @AxisBank @bankofbaroda but at tht time Saibaba ngr Branch BOB &amp; AXIS are open for there coustmer,miscellaneous
"@bankofbaroda branch address : - opp mahabaleshwar hotel, baner road, varsha park society, baner, pune, maharastra 411045

Pls take action",miscellaneous
@bankofbaroda thank you #bankofboroda for the reply.i am tottaly demotivated by this harrasement as a bank aspirant candidate.,displeasure
.@bankofbaroda &amp; @ICICIBank_Care @ICICIBank this complete madbeas &amp; staff are rude https://t.co/ukvNoR3qPl,displeasure
@bankofbaroda all of the above,miscellaneous
@bankofbaroda I Did!! You guys refresh you page to get the response!,miscellaneous
@bankofbaroda I did everythng I could to get passwords of my 3 family member's account. Also tried online complaint. Nothing happened. 1/2,displeasure
"#vigilanceweek2016 at @bankofbaroda  Surat with #NukkadNatak on prevention of Corruption. 
@CVCIndia @narendramodi https://t.co/q6tIUtRyyo",miscellaneous
"RT @bankofbaroda: Purchasing your dream home in India, your own country is now easier than you think with #BarodaHomeLoans for NRIs. https:",miscellaneous
@PradeepMarath @LillyMaryPinto &amp; BTW many places have token numbers in place. what is this Q about @TheOfficialSBI @bankofbaroda @ICICIBank,miscellaneous
@bankofbaroda this way u help people more than other,compliment
"RT @paritosh2608: Good work Team @TheOfficialSBI @ICICIBank @bankofbaroda and other banks for their hard work

#IndiaFightsBlackMoney",compliment
@bankofbaroda thank you for the reply but pls instruct the branch to reopen it at the earliest. Causing immense inconvenience.,displeasure
"@bankofbaroda @PMOIndia @RBI  PLEASE SAVE THE CUSTOMER FROM CORRUPTION.
SAVE THE BANK.........TAKE STRONGEST ACTION....BRKGBank, Rajasthan",compliment
@bankofbaroda this way u help people more than other,compliment
"RT @paritosh2608: Good work Team @TheOfficialSBI @ICICIBank @bankofbaroda and other banks for their hard work

#IndiaFightsBlackMoney",compliment
@bankofbaroda thank you for the reply but pls instruct the branch to reopen it at the earliest. Causing immense inconvenience.,displeasure
"@bankofbaroda @PMOIndia @RBI  PLEASE SAVE THE CUSTOMER FROM CORRUPTION.
SAVE THE BANK.........TAKE STRONGEST ACTION....BRKGBank, Rajasthan",compliment
@RBI @bankofbaroda  bob refuse to exchange the note they told 15 days once u can exchange as per rbi rules.,displeasure
"@bankofbaroda if u own acc in our branch then only, we will exchange ur amount Rs 4000/ cc @RBI @arunjaitley",miscellaneous
RT @sujeetmishra: @suchetadalal my 74 yr old dad deposited OHD &amp; drew 10k fm @bankofbaroda /Sagar/MP on very first day w/o any hassle at al,compliment
@bankofbaroda @SushmaSwaraj My friend in UK want to exchange old note 1000 n 500 but our India bank not accepting. Help my friends !!!,displeasure
@bankofbaroda @UnionBankTweets @allahabadbank4u @RBI Still atms are not working,displeasure
@PMOIndia @narendramodi @FinMinIndia @RBI ATMs of all banks r closed in Kanpur.v need  @TheOfficialSBI @AxisBank @bankofbaroda @mdpnb,displeasure
"@bankofbaroda 
Your policy for opening a S.B A/C, takes a whole lot of time and causes inconvenience to customers
Refer DEABD/E/2016/13509",displeasure
